Age,Education Level,Gender,Internet Connection,Marital Status,Movie Selector,Num Bathrooms,Num Bedrooms,Num Cars,Num Children,Num TVs,PPV Freq,Prerec Buying Freq,Prerec Format,Prerec Renting Freq,Prerec Viewing Freq,CustomerID,Theater Freq,TV Movie Freq,TV Signal,Home Ownership
25,Some College,Male,Dial-Up,Married,Me,3.5,6,2,2,4,Rarely,Rarely,DVD,Weekly,Weekly,913156,Weekly,Monthly,Cable,Rent
33,Some College,Male,DSL,Never Married,Me,1,2,1,0,2,Never,Weekly,DVD,Weekly,Weekly,913159,Rarely,Rarely,Don't watch TV,Rent
31,Bachelor's Degree,Male,Cable Modem,Never Married,Me,1,2,1,0,2,Weekly,Monthly,DVD,Monthly,Weekly,913161,Weekly,Daily,Cable,Rent
29,Master's Degree,Male,Cable Modem,Married,Me,2,3,1,0,1,Rarely,Rarely,DVD,Weekly,Weekly,913164,Weekly,Weekly,Cable,Own
29,Master's Degree,Male,Cable Modem,Other,Spouse/Partner,3.5,4,1,0,4,Rarely,Rarely,DVD,Weekly,Weekly,913166,Monthly,Weekly,Cable,Own
23,Bachelor's Degree,Male,DSL,Never Married,Me,1,1,1,0,1,Never,Monthly,DVD,Weekly,Weekly,913169,Weekly,Rarely,Analog antennae,Rent
30,Master's Degree,Male,DSL,Married,Me,2,3,1,2,2,Rarely,Monthly,DVD,Rarely,Monthly,913173,Monthly,Weekly,Analog antennae,Own
30,Bachelor's Degree,Male,DSL,Married,Spouse/Partner,2,3,2,0,1,Rarely,Monthly,DVD,Monthly,Weekly,913179,Monthly,Rarely,Digital Satellite,Own
38,Master's Degree,Female,DSL,Married,Children,2.5,4,2,2,3,Never,Rarely,VHS,Weekly,Weekly,913183,Monthly,Never,Cable,Own
26,Bachelor's Degree,Male,Cable Modem,Married,Me,2,3,2,0,1,Monthly,Rarely,DVD,Weekly,Weekly,913191,Monthly,Daily,Cable,Own
32,Master's Degree,Male,DSL,Married,Me,2,3,1,1,2,Rarely,Monthly,DVD,Monthly,Weekly,913198,Monthly,Daily,Cable,Own
31,Some College,Male,Dial-Up,Married,Me,1.5,2,2,0,1,Never,Rarely,DVD,Monthly,Weekly,913201,Monthly,Daily,Cable,Rent
40,Bachelor's Degree,Male,Cable Modem,Married,Me,2.5,4,2,2,3,Rarely,Monthly,DVD,Rarely,Weekly,913205,Monthly,Daily,Cable,Own
33,Some College,Male,Dial-Up,Never Married,Me,2,4,1,0,3,Never,Weekly,DVD,Rarely,Weekly,913209,Weekly,Monthly,Cable,Rent
32,Bachelor's Degree,Male,Cable Modem,Married,Spouse/Partner,1,2,1,0,1,Monthly,Rarely,DVD,Weekly,Weekly,913211,Monthly,Weekly,Cable,Rent
29,Bachelor's Degree,Female,DSL,Never Married,Me,2.5,4,2,0,2,Never,Monthly,DVD,Monthly,Weekly,913212,Rarely,Monthly,Cable,Own
30,Bachelor's Degree,Male,Cable Modem,Married,Me,2,3,2,0,2,Rarely,Monthly,DVD,Monthly,Weekly,913216,Monthly,Weekly,Cable,Own
29,Master's Degree,Male,Cable Modem,Never Married,Me,1,3,1,0,3,Never,Rarely,DVD,Weekly,Weekly,913243,Monthly,Rarely,Cable,Rent
35,Bachelor's Degree,Male,Dial-Up,Married,Me,1.5,2,1,2,1,Never,Monthly,Video CD,Never,Monthly,913251,Monthly,Rarely,Analog antennae,Rent
24,Bachelor's Degree,Female,Dial-Up,Never Married,Me,2,2,1,0,1,Rarely,Never,DVD,Weekly,Weekly,913278,Monthly,Weekly,Cable,Rent
34,Associate's Degree,Male,Cable Modem,Married,Me,3,5,4,0,6,Monthly,Rarely,DVD,Monthly,Monthly,913286,Weekly,Monthly,Digital Satellite,Own
31,Some College,Male,Dial-Up,Married,Me,1,2,1,2,3,Never,Weekly,DVD,Weekly,Daily,913287,Monthly,Daily,Digital Satellite,Own
43,Bachelor's Degree,Male,IDSN,Married,Spouse/Partner,2,4,2,3,4,Never,Rarely,VHS,Monthly,Weekly,913310,Monthly,Weekly,Analog antennae,Own
38,Some College,Female,Dial-Up,Married,Spouse/Partner,3.5,4,2,1,3,Monthly,Rarely,DVD,Weekly,Weekly,913314,Rarely,Monthly,Digital Satellite,Own
38,Some College,Male,Cable Modem,Married,Spouse/Partner,2,3,2,2,1,Never,Rarely,DVD,Monthly,Monthly,913317,Rarely,Rarely,Cable,Own
37,Master's Degree,Male,DSL,Married,Spouse/Partner,1,2,0,2,2,Never,Rarely,VHS,Monthly,Weekly,913319,Rarely,Daily,Cable,Rent
39,Master's Degree,Male,Dial-Up,Married,Children,3,3,1,2,1,Rarely,Rarely,DVD,Rarely,Rarely,913321,Monthly,Monthly,Cable,Own
35,Post-Doc,Male,Cable Modem,Married,Other,2.5,3,2,1,1,Never,Never,DVD,Monthly,Weekly,913338,Monthly,Weekly,Cable,Own
32,Some College,Male,DSL,Married,Spouse/Partner,4.5,4,2,0,3,Never,Never,DVD,Monthly,Monthly,913342,Monthly,Weekly,Cable,Own
35,Some College,Male,Cable Modem,Married,Me,2.5,4,2,2,5,Rarely,Monthly,DVD,Weekly,Weekly,913393,Monthly,Never,Digital Satellite,Own
43,High School,Female,Dial-Up,Married,Me,2.5,3,3,2,3,Never,Rarely,DVD,Never,Weekly,913426,Monthly,Never,Digital Satellite,Own
41,Some College,Male,DSL,Married,Me,2,2,2,0,3,Rarely,Rarely,DVD,Rarely,Monthly,913427,Rarely,Weekly,Digital Satellite,Own
35,Bachelor's Degree,Female,Cable Modem,Divorced,Me,1,2,0,0,2,Rarely,Monthly,DVD,Rarely,Monthly,913435,Monthly,Weekly,Cable,Rent
35,Bachelor's Degree,Male,DSL,Married,Me,2.5,3,2,0,3,Rarely,Monthly,DVD,Monthly,Monthly,913449,Monthly,Rarely,Cable,Own
35,Bachelor's Degree,Male,Cable Modem,Married,Me,4.5,4,2,1,3,Never,Monthly,DVD,Weekly,Weekly,913450,Rarely,Monthly,Cable,Own
33,Some College,Male,Dial-Up,Separated,Other,2.5,3,2,5,3,Weekly,Weekly,DVD,Weekly,Rarely,913453,Monthly,Daily,Digital Satellite,Rent
31,Bachelor's Degree,Male,DSL,Married,Me,2,3,3,2,3,Never,Monthly,VHS,Weekly,Weekly,913460,Monthly,Weekly,Cable,Own
39,Bachelor's Degree,Male,Cable Modem,Married,Me,3,4,2,2,3,Never,Rarely,DVD,Monthly,Monthly,913467,Rarely,Weekly,Cable,Own
36,Bachelor's Degree,Male,Dial-Up,Married,Me,2.5,3,2,2,2,Never,Rarely,VHS,Rarely,Monthly,913475,Rarely,Weekly,Cable,Own
34,Bachelor's Degree,Female,Dial-Up,Never Married,Me,2.5,2,1,0,2,Rarely,Never,VHS,Monthly,Monthly,913477,Rarely,Weekly,Cable,Own
42,Bachelor's Degree,Male,Dial-Up,Married,Children,1,4,2,3,3,Never,Monthly,VHS,Rarely,Weekly,913480,Rarely,Rarely,Analog antennae,Own
33,Bachelor's Degree,Male,Cable Modem,Married,Me,3,4,2,1,7,Rarely,Weekly,DVD,Rarely,Weekly,913483,Monthly,Monthly,Digital Satellite,Own
36,Bachelor's Degree,Male,Cable Modem,Married,Spouse/Partner,1.5,3,2,3,2,Never,Monthly,DVD,Monthly,Daily,913486,Monthly,Rarely,Cable,Own
34,Master's Degree,Male,Dial-Up,Married,Children,2,3,3,2,3,Daily,Monthly,DVD,Weekly,Daily,913491,Monthly,Weekly,Digital Satellite,Rent
25,Bachelor's Degree,Male,Cable Modem,Married,Me,3,4,2,1,3,Rarely,Monthly,DVD,Monthly,Weekly,913493,Monthly,Monthly,Cable,Own
34,Master's Degree,Female,Dial-Up,Married,Me,1,2,2,1,1,Rarely,Rarely,DVD,Monthly,Monthly,913505,Rarely,Weekly,Cable,Rent
25,Bachelor's Degree,Male,Cable Modem,Married,Me,2.5,2,2,1,1,Never,Rarely,DVD,Monthly,Monthly,913515,Monthly,Monthly,Analog antennae,Own
27,Master's Degree,Male,Other,Married,Spouse/Partner,3,3,2,0,1,Never,Never,DVD,Weekly,Weekly,913516,Rarely,Rarely,Don't watch TV,Own
22,Bachelor's Degree,Male,DSL,Never Married,Me,1.5,2,1,0,1,Rarely,Weekly,DVD,Rarely,Weekly,913525,Monthly,Rarely,Cable,Rent
33,Bachelor's Degree,Male,Cable Modem,Married,Spouse/Partner,2.5,4,1,2,2,Never,Monthly,DVD,Weekly,Daily,913534,Weekly,Never,Cable,Own
26,Bachelor's Degree,Female,Cable Modem,Married,Me,2.5,2,2,0,2,Never,Rarely,DVD,Weekly,Weekly,913535,Rarely,Rarely,Cable,Own
29,Bachelor's Degree,Female,Dial-Up,Divorced,Spouse/Partner,1,2,1,0,1,Rarely,Never,DVD,Monthly,Monthly,913537,Monthly,Rarely,Analog antennae,Rent
29,Bachelor's Degree,Male,Dial-Up,Married,Me,2.5,4,2,0,2,Never,Weekly,DVD,Never,Daily,913539,Rarely,Weekly,Cable,Own
50,Master's Degree,Male,DSL,Married,Me,2,3,3,2,4,Never,Monthly,DVD,Rarely,Weekly,913547,Monthly,Rarely,Analog antennae,Own
28,Bachelor's Degree,Female,No Internet Connection,Never Married,Me,2,2,1,0,2,Never,Never,DVD,Weekly,Weekly,913555,Monthly,Weekly,Cable,Own
42,Bachelor's Degree,Female,DSL,Never Married,Me,1,2,2,0,2,Never,Rarely,DVD,Monthly,Monthly,913566,Rarely,Rarely,Analog antennae,Own
39,Bachelor's Degree,Male,IDSN,Other,Me,1,1,1,0,2,Never,Monthly,DVD,Monthly,Monthly,913580,Rarely,Never,Cable,Own
33,Bachelor's Degree,Male,No Internet Connection,Never Married,Children,1,2,1,0,2,Never,Monthly,DVD,Weekly,Weekly,913588,Rarely,Monthly,Analog antennae,Rent
32,Bachelor's Degree,Female,DSL,Married,Spouse/Partner,2,3,2,0,2,Never,Rarely,DVD,Weekly,Weekly,913590,Monthly,Monthly,Cable,Own
39,Bachelor's Degree,Female,Cable Modem,Married,Me,2.5,3,2,0,2,Weekly,Weekly,Other,Never,Weekly,913595,Rarely,Rarely,Digital Satellite,Own
33,Master's Degree,Female,DSL,Never Married,Me,3.5,2,4,0,3,Rarely,Rarely,VHS,Monthly,Monthly,913596,Monthly,Weekly,Cable,Rent
33,Associate's Degree,Male,DSL,Married,Me,2.5,3,2,3,1,Rarely,Rarely,DVD,Weekly,Weekly,913600,Rarely,Daily,Cable,Own
37,Bachelor's Degree,Female,DSL,Married,Me,2.5,4,2,1,1,Never,Rarely,DVD,Monthly,Monthly,913602,Rarely,Weekly,Cable,Own
31,Some College,Male,Cable Modem,Married,Me,3.5,4,2,3,4,Rarely,Weekly,DVD,Weekly,Weekly,913609,Rarely,Weekly,Cable,Own
30,Bachelor's Degree,Male,DSL,Married,Me,2.5,3,2,0,3,Rarely,Monthly,DVD,Weekly,Weekly,913624,Monthly,Daily,Digital Satellite,Own
30,Master's Degree,Male,DSL,Married,Spouse/Partner,1.5,3,2,1,1,Rarely,Rarely,DVD,Weekly,Weekly,913633,Rarely,Rarely,Analog antennae,Own
41,Bachelor's Degree,Male,DSL,Married,Me,2,3,2,0,1,Rarely,Weekly,DVD,Rarely,Weekly,913751,Monthly,Rarely,Don't watch TV,Own
28,Bachelor's Degree,Female,Cable Modem,Married,Spouse/Partner,1.5,3,2,0,3,Never,Rarely,DVD,Rarely,Monthly,913829,Rarely,Weekly,Cable,Own
37,Some College,Male,DSL,Divorced,Spouse/Partner,2.5,4,4,2,3,Rarely,Rarely,DVD,Monthly,Weekly,913830,Monthly,Weekly,Digital Satellite,Own
32,Some College,Male,Dial-Up,Married,Me,1,2,2,0,1,Never,Rarely,DVD,Monthly,Monthly,913885,Monthly,Monthly,Analog antennae,Rent
56,Doctorate,Male,Cable Modem,Married,Me,2.5,4,2,2,2,Never,Monthly,DVD,Weekly,Weekly,913908,Monthly,Daily,Cable,Own
29,Bachelor's Degree,Male,DSL,Never Married,Me,2.5,3,1,0,1,Never,Rarely,DVD,Weekly,Weekly,913979,Rarely,Weekly,Cable,Own
34,Doctorate,Male,Cable Modem,Married,Spouse/Partner,3,4,2,3,2,Rarely,Rarely,VHS,Weekly,Weekly,914013,Rarely,Monthly,Cable,Own
24,Some College,Male,Cable Modem,Married,Spouse/Partner,2.5,3,2,0,3,Never,Monthly,DVD,Monthly,Weekly,914020,Weekly,Rarely,Cable,Own
40,Master's Degree,Male,DSL,Married,Spouse/Partner,3,4,2,1,3,Never,Rarely,VHS,Monthly,Monthly,914049,Never,Never,Cable,Own
29,Bachelor's Degree,Male,Cable Modem,Married,Me,2.5,3,1,0,1,Monthly,Rarely,DVD,Weekly,Weekly,914090,Monthly,Rarely,Digital Satellite,Own
50,Bachelor's Degree,Female,Cable Modem,Married,Spouse/Partner,3,3,2,2,6,Rarely,Rarely,DVD,Monthly,Monthly,914162,Monthly,Weekly,Cable,Own
24,Bachelor's Degree,Male,No Internet Connection,Never Married,Me,2,2,1,0,1,Never,Rarely,DVD,Weekly,Weekly,914250,Monthly,Weekly,Cable,Rent
29,Bachelor's Degree,Male,Cable Modem,Other,Spouse/Partner,2,4,1,0,1,Monthly,Monthly,DVD,Weekly,Weekly,914256,Rarely,Weekly,Cable,Rent
31,Bachelor's Degree,Male,Cable Modem,Married,Me,2,2,1,0,1,Rarely,Rarely,DVD,Weekly,Weekly,914260,Rarely,Weekly,Cable,Rent
30,Bachelor's Degree,Male,Cable Modem,Married,Me,1,3,1,1,1,Rarely,Monthly,DVD,Rarely,Daily,914283,Monthly,Daily,Cable,Rent
24,Bachelor's Degree,Male,DSL,Married,Spouse/Partner,2,3,2,1,2,Never,Monthly,DVD,Monthly,Monthly,914315,Monthly,Never,Cable,Rent
41,Master's Degree,Male,DSL,Married,Children,2.5,3,2,2,2,Rarely,Rarely,DVD,Rarely,Rarely,914342,Monthly,Weekly,Cable,Own
52,Doctorate,Male,Dial-Up,Married,Me,2.5,4,3,2,4,Never,Monthly,DVD,Weekly,Weekly,914352,Monthly,Rarely,Analog antennae,Own
43,Bachelor's Degree,Male,DSL,Married,Spouse/Partner,5,6,3,3,7,Rarely,Monthly,DVD,Weekly,Weekly,914386,Monthly,Daily,Cable,Own
36,Bachelor's Degree,Male,DSL,Never Married,Me,3,2,1,0,3,Monthly,Weekly,DVD,Rarely,Weekly,914417,Monthly,Never,Digital Satellite,Rent
29,Bachelor's Degree,Male,DSL,Married,Me,1,1,1,0,2,Never,Rarely,DVD,Weekly,Weekly,914420,Monthly,Weekly,Cable,Rent
29,Some College,Female,Dial-Up,Never Married,Me,1,3,1,0,3,Monthly,Monthly,VHS,Rarely,Weekly,914422,Rarely,Daily,Cable,Own
25,Bachelor's Degree,Male,DSL,Never Married,Me,1,2,2,0,2,Rarely,Rarely,DVD,Weekly,Weekly,914429,Monthly,Daily,Cable,Rent
28,Bachelor's Degree,Male,DSL,Married,Me,1,1,1,0,2,Never,Monthly,DVD,Rarely,Weekly,914440,Rarely,Weekly,Cable,Rent
42,Master's Degree,Male,Cable Modem,Other,Spouse/Partner,3.5,2,1,0,2,Never,Weekly,DVD,Rarely,Weekly,914447,Monthly,Never,Cable,Own
27,Bachelor's Degree,Male,DSL,Married,Me,2.5,4,1,0,4,Never,Never,DVD,Monthly,Weekly,914522,Monthly,Weekly,Cable,Rent
26,Bachelor's Degree,Male,Dial-Up,Never Married,Me,1.5,3,2,0,4,Never,Rarely,DVD,Monthly,Monthly,914532,Rarely,Monthly,Cable,Own
37,Bachelor's Degree,Female,Dial-Up,Married,Spouse/Partner,2,3,2,1,1,Never,Rarely,VHS,Weekly,Weekly,914554,Rarely,Rarely,Analog antennae,Own
37,Some College,Male,DSL,Married,Me,2,4,2,1,2,Never,Monthly,DVD,Weekly,Weekly,914560,Rarely,Never,Cable,Own
32,Bachelor's Degree,Female,DSL,Married,Spouse/Partner,2.5,3,3,1,3,Never,Never,VHS,Monthly,Monthly,914586,Rarely,Weekly,Cable,Own
27,Bachelor's Degree,Male,DSL,Never Married,Me,2,2,1,0,1,Never,Monthly,DVD,Monthly,Weekly,914620,Rarely,Weekly,Cable,Own
39,Bachelor's Degree,Female,Dial-Up,Married,Children,2.5,3,3,2,3,Rarely,Monthly,DVD,Monthly,Weekly,914636,Monthly,Monthly,Cable,Own
34,Bachelor's Degree,Female,Cable Modem,Married,Other,2.5,4,2,2,3,Never,Rarely,DVD,Rarely,Monthly,914652,Rarely,Never,Cable,Own
40,Bachelor's Degree,Male,Cable Modem,Married,Me,3,4,3,2,4,Monthly,Monthly,DVD,Weekly,Weekly,914678,Monthly,Weekly,Cable,Own
35,Master's Degree,Female,Dial-Up,Married,Spouse/Partner,2,5,2,3,2,Never,Monthly,DVD,Monthly,Monthly,914687,Rarely,Rarely,Don't watch TV,Own
34,Doctorate,Male,DSL,Married,Spouse/Partner,2,3,1,0,2,Never,Monthly,DVD,Monthly,Weekly,914706,Monthly,Weekly,Cable,Own
40,Bachelor's Degree,Female,DSL,Married,Me,1,4,6,3,6,Never,Weekly,DVD,Monthly,Weekly,914709,Monthly,Weekly,Cable,Own
27,Bachelor's Degree,Male,Cable Modem,Married,Spouse/Partner,2,2,2,0,2,Never,Monthly,DVD,Monthly,Monthly,914743,Weekly,Weekly,Cable,Rent
29,Bachelor's Degree,Male,Dial-Up,Never Married,Me,1,1,1,0,1,Never,Rarely,VHS,Weekly,Weekly,914753,Monthly,Monthly,Cable,Rent
31,Bachelor's Degree,Female,Cable Modem,Married,Spouse/Partner,1,2,1,2,1,Never,Monthly,DVD,Rarely,Weekly,914765,Monthly,Weekly,Digital Satellite,Own
34,Doctorate,Male,Dial-Up,Married,Me,3,4,2,4,1,Never,Rarely,DVD,Monthly,Monthly,914770,Rarely,Monthly,Cable,Own
25,Trade School,Male,Cable Modem,Never Married,Me,1,1,1,0,1,Rarely,Monthly,DVD,Weekly,Weekly,914816,Weekly,Weekly,Cable,Rent
28,Master's Degree,Male,Dial-Up,Married,Me,2,3,1,0,3,Never,Monthly,DVD,Weekly,Weekly,914835,Monthly,Rarely,Analog antennae,Own
31,Master's Degree,Male,Cable Modem,Married,Me,2.5,3,2,1,1,Monthly,Never,DVD,Rarely,Monthly,914839,Never,Monthly,Analog Satellite,Own
31,Master's Degree,Male,DSL,Married,Me,3,4,2,2,1,Never,Never,VHS,Monthly,Monthly,914864,Rarely,Never,Analog antennae,Own
27,Some College,Male,DSL,Never Married,Spouse/Partner,1,1,2,0,2,Rarely,Monthly,DVD,Weekly,Weekly,914895,Monthly,Rarely,Cable,Rent
35,Bachelor's Degree,Female,DSL,Never Married,Me,1,2,2,0,1,Rarely,Monthly,DVD,Monthly,Monthly,914913,Weekly,Weekly,Cable,Own
35,Bachelor's Degree,Male,Cable Modem,Never Married,Me,2,2,1,0,2,Never,Rarely,DVD,Weekly,Weekly,914924,Monthly,Rarely,Cable,Rent
40,Bachelor's Degree,Male,DSL,Married,Spouse/Partner,1,2,2,0,1,Never,Rarely,DVD,Monthly,Monthly,914948,Weekly,Never,Analog antennae,Own
26,Master's Degree,Female,DSL,Married,Me,2,2,1,0,2,Monthly,Weekly,DVD,Weekly,Weekly,915013,Monthly,Weekly,Cable,Rent
36,Bachelor's Degree,Female,DSL,Divorced,Me,1,1,1,0,2,Never,Rarely,DVD,Monthly,Weekly,915017,Weekly,Daily,Cable,Own
30,Bachelor's Degree,Male,Cable Modem,Never Married,Me,2,2,1,0,1,Never,Monthly,DVD,Weekly,Weekly,915023,Weekly,Monthly,Cable,Own
40,Bachelor's Degree,Male,DSL,Married,Me,2.5,3,2,2,3,Never,Monthly,DVD,Rarely,Weekly,915049,Monthly,Weekly,Cable,Own
32,Trade School,Male,Cable Modem,Married,Spouse/Partner,1,1,2,0,1,Never,Never,Other,Never,Never,915087,Rarely,Rarely,Cable,Rent
34,Bachelor's Degree,Male,Cable Modem,Married,Me,1.5,2,2,0,1,Rarely,Rarely,DVD,Monthly,Monthly,915107,Rarely,Weekly,Digital Satellite,Own
23,Bachelor's Degree,Male,DSL,Never Married,Me,1,1,1,0,1,Never,Never,DVD,Rarely,Weekly,915122,Weekly,Never,Cable,Rent
37,Bachelor's Degree,Male,Cable Modem,Married,Spouse/Partner,2.5,4,2,1,5,Never,Rarely,DVD,Monthly,Monthly,915129,Monthly,Monthly,Cable,Own
40,Some College,Male,Cable Modem,Married,Spouse/Partner,1.5,5,1,2,3,Weekly,Monthly,DVD,Weekly,Weekly,915141,Monthly,Daily,Digital Satellite,Own
30,Master's Degree,Male,Cable Modem,Married,Me,1,2,1,2,1,Rarely,Rarely,DVD,Weekly,Weekly,915150,Rarely,Daily,Cable,Rent
47,Bachelor's Degree,Female,Dial-Up,Never Married,Me,1,1,0,0,2,Never,Monthly,VHS,Monthly,Weekly,915170,Monthly,Weekly,Cable,Rent
39,Bachelor's Degree,Male,DSL,Married,Me,2.5,4,3,2,3,Rarely,Rarely,DVD,Weekly,Weekly,915175,Rarely,Rarely,Cable,Own
33,Master's Degree,Male,Cable Modem,Married,Spouse/Partner,2.5,4,3,0,1,Never,Monthly,DVD,Monthly,Weekly,915192,Rarely,Never,Cable,Own
33,Some College,Male,Cable Modem,Married,Me,2.5,4,2,0,4,Never,Monthly,DVD,Monthly,Weekly,915206,Monthly,Weekly,Cable,Own
45,Bachelor's Degree,Female,DSL,Married,Me,3,4,2,3,4,Rarely,Monthly,DVD,Weekly,Weekly,915222,Monthly,Monthly,Cable,Own
33,Bachelor's Degree,Male,DSL,Married,Spouse/Partner,3,5,2,2,2,Rarely,Monthly,DVD,Monthly,Weekly,915240,Monthly,Weekly,Cable,Own
29,Master's Degree,Female,Dial-Up,Never Married,Me,1.5,3,1,0,2,Never,Rarely,DVD,Weekly,Weekly,915270,Rarely,Rarely,Analog antennae,Own
33,Doctorate,Male,Cable Modem,Married,Me,3.5,4,1,3,2,Never,Weekly,DVD,Never,Daily,915291,Never,Never,Don't watch TV,Own
26,Bachelor's Degree,Male,DSL,Never Married,Me,1,1,1,0,1,Never,Never,DVD,Monthly,Weekly,915338,Weekly,Monthly,Cable,Rent
31,Bachelor's Degree,Male,Cable Modem,Married,Me,2.5,3,2,2,2,Never,Monthly,DVD,Weekly,Weekly,915362,Rarely,Daily,Cable,Own
32,Master's Degree,Male,DSL,Married,Children,3,3,3,2,5,Rarely,Monthly,DVD,Rarely,Monthly,915414,Monthly,Weekly,Cable,Own
22,Some College,Male,DSL,Never Married,Me,2.5,3,1,0,2,Rarely,Weekly,DVD,Monthly,Weekly,915418,Monthly,Monthly,Cable,Rent
36,Bachelor's Degree,Male,Cable Modem,Married,Spouse/Partner,2.5,4,1,2,2,Rarely,Rarely,DVD,Weekly,Monthly,915437,Monthly,Monthly,Cable,Own
60,Bachelor's Degree,Female,DSL,Divorced,Me,1.5,2,1,2,2,Never,Monthly,DVD,Monthly,Monthly,915454,Monthly,Never,Cable,Own
32,Bachelor's Degree,Male,Cable Modem,Married,Me,2.5,3,2,1,2,Never,Rarely,DVD,Weekly,Weekly,915472,Rarely,Monthly,Cable,Own
47,Bachelor's Degree,Female,Cable Modem,Never Married,Me,1,2,1,0,1,Never,Rarely,VHS,Monthly,Monthly,915490,Weekly,Rarely,Cable,Own
30,Master's Degree,Female,DSL,Married,Me,2.5,3,2,0,2,Rarely,Rarely,DVD,Monthly,Weekly,915507,Rarely,Weekly,Digital Satellite,Own
39,Master's Degree,Male,DSL,Married,Other,5,4,2,2,2,Rarely,Rarely,DVD,Weekly,Weekly,915521,Monthly,Rarely,Digital Satellite,Own
38,Master's Degree,Female,Dial-Up,Married,Spouse/Partner,2.5,4,2,2,3,Rarely,Rarely,VHS,Monthly,Monthly,915522,Rarely,Weekly,Digital Satellite,Own
26,Bachelor's Degree,Male,Dial-Up,Married,Spouse/Partner,1.5,4,2,0,3,Rarely,Rarely,DVD,Weekly,Monthly,915539,Monthly,Monthly,Analog Satellite,Own
34,Associate's Degree,Male,DSL,Never Married,Me,2,2,1,0,2,Never,Weekly,DVD,Never,Weekly,915545,Weekly,Rarely,Cable,Rent
45,Bachelor's Degree,Female,Cable Modem,Married,Me,1,3,4,2,7,Never,Weekly,DVD,Rarely,Daily,915564,Rarely,Monthly,Digital Satellite,Own
27,Bachelor's Degree,Female,Cable Modem,Never Married,Me,1,1,1,0,1,Never,Rarely,DVD,Monthly,Weekly,915566,Monthly,Weekly,Cable,Rent
39,Bachelor's Degree,Male,DSL,Married,Spouse/Partner,3,4,2,1,1,Never,Rarely,DVD,Monthly,Monthly,915586,Rarely,Weekly,Cable,Own
33,Master's Degree,Female,Dial-Up,Divorced,Me,3.5,5,2,0,1,Never,Never,VHS,Monthly,Monthly,915607,Monthly,Monthly,Don't watch TV,Own
33,Master's Degree,Male,Dial-Up,Married,Me,2,3,1,0,2,Monthly,Monthly,DVD,Monthly,Weekly,915610,Weekly,Daily,Digital Satellite,Rent
26,Bachelor's Degree,Male,Cable Modem,Married,Me,1,3,1,1,2,Never,Weekly,DVD,Monthly,Daily,915614,Rarely,Rarely,Digital Satellite,Own
24,Bachelor's Degree,Male,Cable Modem,Never Married,Me,1,3,1,0,2,Rarely,Monthly,DVD,Monthly,Weekly,915616,Rarely,Monthly,Cable,Rent
25,Bachelor's Degree,Male,Cable Modem,Married,Me,2,2,2,1,2,Never,Monthly,DVD,Weekly,Weekly,915625,Rarely,Daily,Cable,Rent
24,Bachelor's Degree,Male,No Internet Connection,Never Married,Me,1.5,3,0,0,1,Weekly,Monthly,DVD,Weekly,Weekly,915660,Rarely,Daily,Cable,Rent
26,Master's Degree,Male,DSL,Never Married,Me,2,2,1,0,1,Never,Monthly,DVD,Weekly,Weekly,915668,Weekly,Rarely,Cable,Rent
31,Associate's Degree,Female,Dial-Up,Married,Spouse/Partner,1,2,2,0,2,Never,Monthly,DVD,Monthly,Weekly,915685,Monthly,Monthly,Cable,Rent
33,Bachelor's Degree,Male,Cable Modem,Married,Me,3,3,3,1,2,Rarely,Rarely,DVD,Monthly,Monthly,915704,Monthly,Monthly,Cable,Own
25,Bachelor's Degree,Male,Cable Modem,Married,Other,1,2,2,0,2,Never,Rarely,DVD,Weekly,Weekly,915723,Monthly,Weekly,Cable,Rent
35,Master's Degree,Male,DSL,Separated,Me,2.5,3,1,1,2,Monthly,Rarely,DVD,Monthly,Weekly,915747,Monthly,Monthly,Cable,Own
31,Bachelor's Degree,Male,DSL,Married,Me,2,4,2,3,3,Never,Rarely,DVD,Weekly,Weekly,915750,Rarely,Never,Cable,Own
34,Master's Degree,Male,Cable Modem,Married,Spouse/Partner,2.5,3,2,0,2,Monthly,Rarely,DVD,Never,Rarely,915755,Monthly,Weekly,Digital Satellite,Own
27,Master's Degree,Male,Dial-Up,Married,Me,2,2,2,0,1,Never,Rarely,DVD,Weekly,Weekly,915758,Monthly,Weekly,Cable,Own
33,Some College,Male,Cable Modem,Married,Me,1.5,3,1,0,2,Never,Monthly,DVD,Monthly,Monthly,915778,Weekly,Daily,Cable,Own
35,Some College,Male,Cable Modem,Married,Me,2,4,2,2,2,Never,Rarely,DVD,Weekly,Weekly,915810,Rarely,Weekly,Digital Satellite,Own
37,Bachelor's Degree,Female,Dial-Up,Married,Me,2.5,4,2,2,3,Never,Monthly,DVD,Weekly,Weekly,915811,Monthly,Monthly,Cable,Own
39,Some College,Female,Cable Modem,Married,Me,2.5,4,4,0,2,Never,Monthly,DVD,Rarely,Weekly,915812,Rarely,Rarely,Digital Satellite,Own
26,Master's Degree,Male,Cable Modem,Married,Me,2,2,1,0,2,Never,Rarely,VHS,Weekly,Weekly,915832,Weekly,Weekly,Cable,Own
25,Bachelor's Degree,Male,Dial-Up,Never Married,Me,1,1,0,0,1,Weekly,Rarely,DVD,Monthly,Monthly,915834,Rarely,Weekly,Cable,Rent
